fold,model,mode,R2,RMSE,MAE,time_s
9,SVR,default,-0.1064969071086097,0.6495488195808099,0.527168558288225,0.0
9,SVR,bo,0.09025311775708944,0.5889751665621964,0.4030638417776282,0.14071393013000488
9,KNN,default,0.6261454352154987,0.3775617927877371,0.2818147742375731,0.0
9,KNN,bo,0.6327724000736213,0.3742004908496837,0.28371379500461563,0.12923336029052734
9,RF,default,0.660030097257988,0.3600451218911595,0.2587308532457231,0.08608174324035645
9,RF,bo,0.6515347452897844,0.364515866084896,0.2706967079510974,11.508169889450073
9,GBR,default,0.32327105551679214,0.5079770267726357,0.36762524308999955,0.04353070259094238
9,GBR,bo,0.7151698411480649,0.32955634814970663,0.2412866410548946,6.2554285526275635
9,XGBoost,default,0.3371525634149649,0.502740052608825,0.37680720302441556,0.09668636322021484
9,XGBoost,bo,0.5971481001961553,0.3919308088088741,0.30235948315522637,4.596660137176514
9,AdaBoost,default,0.5137240638760063,0.43060402499680006,0.3328782122460939,0.11439752578735352
9,AdaBoost,bo,0.5160765093320522,0.42956120086431954,0.3348817677700404,14.44792127609253
9,MLP,default,0.34410049325633196,0.5000982650160679,0.38619360267226494,0.19092869758605957
9,MLP,bo,0.5619005588689815,0.40871732312341824,0.30068842922615496,8.989739179611206
10,TabPFN,zero-shot,0.7551666373174065,0.34089094887596455,0.22902393298076726,8.46038269996643
10,Ridge,default,0.37358994016319447,0.545267400177851,0.4662774172143811,0.0
10,Ridge,bo,0.33874512186438743,0.5602277485289581,0.4996970903775126,0.0792531967163086
10,Lasso,default,0.37101662206118624,0.5463862426644235,0.4721960831194647,0.0
10,Lasso,bo,0.2166835859511944,0.6097457544404482,0.5419621211866581,0.06357097625732422
10,ElasticNet,default,0.3725076947648387,0.5457382247292364,0.4687738492955593,0.0
10,ElasticNet,bo,0.20835302149313706,0.6129795003303496,0.5444137543890251,0.08037781715393066
10,SVR,default,0.6257836180554417,0.42144564391390843,0.3151148683004881,0.0
10,SVR,bo,0.35760208890627454,0.552181982375678,0.3981917881236532,0.19154834747314453
10,KNN,default,0.5709193259082515,0.4512837012557495,0.35403835881949214,0.0
