fold,model,n_train,R2
6,XGBoost,10,-0.42480671063699105
6,SVR,10,0.32896721237521753
6,Ridge,10,0.20471943510583102
6,GBR,10,0.5590829278625804
6,MLP,10,-1.0139057240338412
6,TabPFN,15,0.5769368548378337
6,RF,15,0.5604147197238702
6,XGBoost,15,0.25812318666688694
6,SVR,15,0.35456371449290114
6,Ridge,15,-4.713771768685876
6,GBR,15,0.22227308038682492
6,MLP,15,-7.058713788086854
6,TabPFN,20,0.5541486391901219
6,RF,20,0.6357003366950738
6,XGBoost,20,0.6576530849477183
6,SVR,20,0.30337711763822905
6,Ridge,20,-1.4720747136734045
6,GBR,20,0.6351005708695449
6,MLP,20,-0.7031489417746666
6,TabPFN,25,0.519438502072233
6,RF,25,0.49798451091952933
6,XGBoost,25,0.48714931034502773
6,SVR,25,-0.0716795824346046
6,Ridge,25,0.5469380993961255
6,GBR,25,0.30177966663628464
6,MLP,25,-0.08514546536487777
6,TabPFN,30,0.5622744205256087
6,RF,30,0.4620062972084684
6,XGBoost,30,0.4248623073621872
6,SVR,30,0.37870529138130293
6,Ridge,30,-0.7555717658920296
6,GBR,30,0.4173085172880483
6,MLP,30,-2.4794689488921273
6,TabPFN,35,0.712778828664908
6,RF,35,0.736689227423722
6,XGBoost,35,0.7085908816056896
6,SVR,35,0.39593268939299286
6,Ridge,35,-0.5147350239671289
6,GBR,35,0.7081600315689194
6,MLP,35,-1.8040971835815354
6,TabPFN,40,0.6251552837145127
6,RF,40,0.7068568420701495
6,XGBoost,40,0.733704333246143
6,SVR,40,0.44354933277907604
6,Ridge,40,0.3380238726377831
6,GBR,40,0.5846052485164073
6,MLP,40,0.20189169714064448
6,TabPFN,45,0.6103532720045985
6,RF,45,0.6547330106296383
6,XGBoost,45,0.557946847619841
6,SVR,45,0.3267148516859282
6,Ridge,45,0.3229965208575314
6,GBR,45,0.5710151302961789
6,MLP,45,0.12718168926473394
6,TabPFN,48,0.6673772178917966
6,RF,48,0.6645457287179285
6,XGBoost,48,0.6695617350801985
6,SVR,48,0.47264124912794947
6,Ridge,48,0.36857593496250673
6,GBR,48,0.6305828026713071
6,MLP,48,0.06904883403078499
7,TabPFN,10,0.6221316912388333
7,RF,10,0.7111999075582652
7,XGBoost,10,0.4837741003723357
7,SVR,10,0.4175775599800374
7,Ridge,10,0.13803872918926452
7,GBR,10,0.7236195271847046
7,MLP,10,-2.0129041375941448
7,TabPFN,15,0.5908705463708789
7,RF,15,0.5579115501042973
7,XGBoost,15,0.4738504729266394
7,SVR,15,-0.016031646878410077
7,Ridge,15,-2.259210478639809
7,GBR,15,0.549621209910004
7,MLP,15,-2.368166223367185
7,TabPFN,20,0.7965640802641893
7,RF,20,0.7156456895836252
7,XGBoost,20,0.5161603172128021
7,SVR,20,0.4875010495722012
7,Ridge,20,0.7388768011572919
7,GBR,20,0.6621571768349725
7,MLP,20,-0.993171885444935
7,TabPFN,25,0.6192007349723334
