fold,idx,alpha,y_obs,y_pred,xc_lo,xc_hi,xc_cov,xc_wid,xc_is
3,1,0.150000,1.028571,0.992039,0.652358,1.331719,1,0.679361,0.679361
3,2,0.150000,0.792392,0.736839,0.397159,1.076520,1,0.679361,0.679361
3,21,0.150000,0.727541,0.815496,0.475815,1.155176,1,0.679361,0.679361
3,23,0.150000,0.730782,0.802556,0.462875,1.142236,1,0.679361,0.679361
3,29,0.150000,1.711132,1.801569,1.461889,2.141250,1,0.679361,0.679361
3,35,0.150000,2.703584,2.754244,2.414563,3.093924,1,0.679361,0.679361
3,37,0.150000,2.177536,2.215977,1.876297,2.555658,1,0.679361,0.679361
3,39,0.150000,1.950170,1.966447,1.626766,2.306127,1,0.679361,0.679361
3,41,0.150000,2.037068,2.285975,1.946295,2.625655,1,0.679361,0.679361
3,44,0.150000,1.184691,1.074353,0.734673,1.414034,1,0.679361,0.679361
3,47,0.150000,0.952792,0.809690,0.470009,1.149370,1,0.679361,0.679361
3,53,0.150000,0.798651,0.651097,0.311417,0.990778,1,0.679361,0.679361
3,1,0.100000,1.028571,0.992039,0.590312,1.393766,1,0.803454,0.803454
3,2,0.100000,0.792392,0.736839,0.335112,1.138567,1,0.803454,0.803454
3,21,0.100000,0.727541,0.815496,0.413769,1.217223,1,0.803454,0.803454
3,23,0.100000,0.730782,0.802556,0.400829,1.204283,1,0.803454,0.803454
3,29,0.100000,1.711132,1.801569,1.399842,2.203296,1,0.803454,0.803454
3,35,0.100000,2.703584,2.754244,2.352517,3.155971,1,0.803454,0.803454
3,37,0.100000,2.177536,2.215977,1.814250,2.617704,1,0.803454,0.803454
3,39,0.100000,1.950170,1.966447,1.564720,2.368174,1,0.803454,0.803454
3,41,0.100000,2.037068,2.285975,1.884248,2.687702,1,0.803454,0.803454
3,44,0.100000,1.184691,1.074353,0.672626,1.476081,1,0.803454,0.803454
3,47,0.100000,0.952792,0.809690,0.407963,1.211417,1,0.803454,0.803454
3,53,0.100000,0.798651,0.651097,0.249370,1.052824,1,0.803454,0.803454
3,1,0.050000,1.028571,0.992039,0.524600,1.459478,1,0.934878,0.934878
3,2,0.050000,0.792392,0.736839,0.269400,1.204278,1,0.934878,0.934878
3,21,0.050000,0.727541,0.815496,0.348057,1.282935,1,0.934878,0.934878
3,23,0.050000,0.730782,0.802556,0.335117,1.269995,1,0.934878,0.934878
3,29,0.050000,1.711132,1.801569,1.334130,2.269008,1,0.934878,0.934878
3,35,0.050000,2.703584,2.754244,2.286805,3.221683,1,0.934878,0.934878
3,37,0.050000,2.177536,2.215977,1.748538,2.683416,1,0.934878,0.934878
3,39,0.050000,1.950170,1.966447,1.499008,2.433886,1,0.934878,0.934878
3,41,0.050000,2.037068,2.285975,1.818536,2.753414,1,0.934878,0.934878
3,44,0.050000,1.184691,1.074353,0.606914,1.541792,1,0.934878,0.934878
3,47,0.050000,0.952792,0.809690,0.342251,1.277129,1,0.934878,0.934878
3,53,0.050000,0.798651,0.651097,0.183658,1.118536,1,0.934878,0.934878
3,1,0.010000,1.028571,0.992039,0.394958,1.589119,1,1.194161,1.194161
3,2,0.010000,0.792392,0.736839,0.139759,1.333920,1,1.194161,1.194161
3,21,0.010000,0.727541,0.815496,0.218415,1.412576,1,1.194161,1.194161
3,23,0.010000,0.730782,0.802556,0.205476,1.399636,1,1.194161,1.194161
3,29,0.010000,1.711132,1.801569,1.204489,2.398649,1,1.194161,1.194161
3,35,0.010000,2.703584,2.754244,2.157164,3.351324,1,1.194161,1.194161
3,37,0.010000,2.177536,2.215977,1.618897,2.813057,1,1.194161,1.194161
3,39,0.010000,1.950170,1.966447,1.369367,2.563527,1,1.194161,1.194161
3,41,0.010000,2.037068,2.285975,1.688895,2.883055,1,1.194161,1.194161
3,44,0.010000,1.184691,1.074353,0.477273,1.671434,1,1.194161,1.194161
3,47,0.010000,0.952792,0.809690,0.212610,1.406770,1,1.194161,1.194161
3,53,0.010000,0.798651,0.651097,0.054017,1.248178,1,1.194161,1.194161
4,7,0.500000,0.915927,1.005920,0.889891,1.121949,1,0.232058,0.232058
4,10,0.500000,1.814447,2.042347,1.926318,2.158376,0,0.232058,0.679541
4,14,0.500000,1.844601,1.929109,1.813080,2.045138,1,0.232058,0.232058
4,18,0.500000,0.932474,1.444404,1.328375,1.560433,0,0.232058,1.815662
4,20,0.500000,0.802774,1.059236,0.943207,1.175265,0,0.232058,0.793790
4,22,0.500000,0.634477,0.806548,0.690519,0.922577,0,0.232058,0.456224
4,28,0.500000,2.465532,2.312076,2.196047,2.428105,0,0.232058,0.381763
4,38,0.500000,1.966189,1.507481,1.391451,1.623510,0,0.232058,1.602775
4,42,0.500000,2.288964,2.228678,2.112649,2.344707,1,0.232058,0.232058
4,49,0.500000,1.460748,1.315526,1.199497,1.431555,0,0.232058,0.348827
4,51,0.500000,1.669038,1.706575,1.590546,1.822604,1,0.232058,0.232058
4,59,0.500000,2.494057,2.404302,2.288273,2.520331,1,0.232058,0.232058
4,7,0.400000,0.915927,1.005920,0.862599,1.149241,1,0.286642,0.286642
4,10,0.400000,1.814447,2.042347,1.899026,2.185668,0,0.286642,0.709536
4,14,0.400000,1.844601,1.929109,1.785788,2.072430,1,0.286642,0.286642
4,18,0.400000,0.932474,1.444404,1.301083,1.587725,0,0.286642,2.129686
4,20,0.400000,0.802774,1.059236,0.915915,1.202557,0,0.286642,0.852347
4,22,0.400000,0.634477,0.806548,0.663227,0.949869,0,0.286642,0.430389
4,28,0.400000,2.465532,2.312076,2.168755,2.455398,0,0.286642,0.337313
4,38,0.400000,1.966189,1.507481,1.364159,1.650802,0,0.286642,1.863577
4,42,0.400000,2.288964,2.228678,2.085357,2.371999,1,0.286642,0.286642
4,49,0.400000,1.460748,1.315526,1.172205,1.458847,0,0.286642,0.296143
4,51,0.400000,1.669038,1.706575,1.563254,1.849896,1,0.286642,0.286642
4,59,0.400000,2.494057,2.404302,2.260980,2.547623,1,0.286642,0.286642
4,7,0.300000,0.915927,1.005920,0.843072,1.168768,1,0.325696,0.325696
4,10,0.300000,1.814447,2.042347,1.879499,2.205195,0,0.325696,0.759376
4,14,0.300000,1.844601,1.929109,1.766261,2.091957,1,0.325696,0.325696
4,18,0.300000,0.932474,1.444404,1.281556,1.607252,0,0.325696,2.652910
4,20,0.300000,0.802774,1.059236,0.896388,1.222084,0,0.325696,0.949791
4,22,0.300000,0.634477,0.806548,0.643700,0.969396,0,0.325696,0.387180
4,28,0.300000,2.465532,2.312076,2.149229,2.474924,1,0.325696,0.325696
4,38,0.300000,1.966189,1.507481,1.344633,1.670328,0,0.325696,2.298098
4,42,0.300000,2.288964,2.228678,2.065830,2.391526,1,0.325696,0.325696
4,49,0.300000,1.460748,1.315526,1.152678,1.478374,1,0.325696,0.325696
4,51,0.300000,1.669038,1.706575,1.543727,1.869423,1,0.325696,0.325696
4,59,0.300000,2.494057,2.404302,2.241454,2.567149,1,0.325696,0.325696
4,7,0.200000,0.915927,1.005920,0.804411,1.207429,1,0.403018,0.403018
4,10,0.200000,1.814447,2.042347,1.840838,2.243856,0,0.403018,0.666926
4,14,0.200000,1.844601,1.929109,1.727600,2.130618,1,0.403018,0.403018
4,18,0.200000,0.932474,1.444404,1.242895,1.645913,0,0.403018,3.507228
4,20,0.200000,0.802774,1.059236,0.857727,1.260745,0,0.403018,0.952549
4,22,0.200000,0.634477,0.806548,0.605039,1.008057,1,0.403018,0.403018
4,28,0.200000,2.465532,2.312076,2.110567,2.513585,1,0.403018,0.403018
4,38,0.200000,1.966189,1.507481,1.305971,1.708990,0,0.403018,2.975010
4,42,0.200000,2.288964,2.228678,2.027169,2.430187,1,0.403018,0.403018
4,49,0.200000,1.460748,1.315526,1.114017,1.517035,1,0.403018,0.403018
4,51,0.200000,1.669038,1.706575,1.505066,1.908084,1,0.403018,0.403018
4,59,0.200000,2.494057,2.404302,2.202793,2.605811,1,0.403018,0.403018
4,7,0.150000,0.915927,1.005920,0.762762,1.249079,1,0.486317,0.486317
4,10,0.150000,1.814447,2.042347,1.799189,2.285506,1,0.486317,0.486317
4,14,0.150000,1.844601,1.929109,1.685950,2.172267,1,0.486317,0.486317
4,18,0.150000,0.932474,1.444404,1.201245,1.687562,0,0.486317,4.069937
4,20,0.150000,0.802774,1.059236,0.816077,1.302394,0,0.486317,0.663698
4,22,0.150000,0.634477,0.806548,0.563389,1.049706,1,0.486317,0.486317
4,28,0.150000,2.465532,2.312076,2.068918,2.555235,1,0.486317,0.486317
4,38,0.150000,1.966189,1.507481,1.264322,1.750639,0,0.486317,3.360313
4,42,0.150000,2.288964,2.228678,1.985520,2.471837,1,0.486317,0.486317
4,49,0.150000,1.460748,1.315526,1.072368,1.558685,1,0.486317,0.486317
4,51,0.150000,1.669038,1.706575,1.463416,1.949733,1,0.486317,0.486317
4,59,0.150000,2.494057,2.404302,2.161143,2.647460,1,0.486317,0.486317
4,7,0.100000,0.915927,1.005920,0.710840,1.301001,1,0.590161,0.590161
4,10,0.100000,1.814447,2.042347,1.747267,2.337428,1,0.590161,0.590161
4,14,0.100000,1.844601,1.929109,1.634028,2.224189,1,0.590161,0.590161
4,18,0.100000,0.932474,1.444404,1.149323,1.739484,0,0.590161,4.927153
4,20,0.100000,0.802774,1.059236,0.764155,1.354316,1,0.590161,0.590161
4,22,0.100000,0.634477,0.806548,0.511467,1.101628,1,0.590161,0.590161
4,28,0.100000,2.465532,2.312076,2.016996,2.607157,1,0.590161,0.590161
4,38,0.100000,1.966189,1.507481,1.212400,1.802561,0,0.590161,3.862717
4,42,0.100000,2.288964,2.228678,1.933598,2.523759,1,0.590161,0.590161
4,49,0.100000,1.460748,1.315526,1.020446,1.610607,1,0.590161,0.590161
4,51,0.100000,1.669038,1.706575,1.411495,2.001655,1,0.590161,0.590161
4,59,0.100000,2.494057,2.404302,2.109221,2.699382,1,0.590161,0.590161
4,7,0.050000,0.915927,1.005920,0.622885,1.388956,1,0.766071,0.766071
4,10,0.050000,1.814447,2.042347,1.659312,2.425383,1,0.766071,0.766071
4,14,0.050000,1.844601,1.929109,1.546073,2.312144,1,0.766071,0.766071
4,18,0.050000,0.932474,1.444404,1.061368,1.827439,0,0.766071,5.921849
4,20,0.050000,0.802774,1.059236,0.676200,1.442271,1,0.766071,0.766071
4,22,0.050000,0.634477,0.806548,0.423512,1.189583,1,0.766071,0.766071
4,28,0.050000,2.465532,2.312076,1.929041,2.695112,1,0.766071,0.766071
4,38,0.050000,1.966189,1.507481,1.124445,1.890516,0,0.766071,3.792976
4,42,0.050000,2.288964,2.228678,1.845643,2.611714,1,0.766071,0.766071
4,49,0.050000,1.460748,1.315526,0.932491,1.698562,1,0.766071,0.766071
4,51,0.050000,1.669038,1.706575,1.323539,2.089610,1,0.766071,0.766071
4,59,0.050000,2.494057,2.404302,2.021266,2.787337,1,0.766071,0.766071
4,7,0.010000,0.915927,1.005920,0.518841,1.492999,1,0.974157,0.974157
4,10,0.010000,1.814447,2.042347,1.555268,2.529426,1,0.974157,0.974157
4,14,0.010000,1.844601,1.929109,1.442030,2.416188,1,0.974157,0.974157
4,18,0.010000,0.932474,1.444404,0.957325,1.931482,0,0.974157,5.944414
4,20,0.010000,0.802774,1.059236,0.572157,1.546315,1,0.974157,0.974157
4,22,0.010000,0.634477,0.806548,0.319469,1.293626,1,0.974157,0.974157
4,28,0.010000,2.465532,2.312076,1.824998,2.799155,1,0.974157,0.974157
4,38,0.010000,1.966189,1.507481,1.020402,1.994559,1,0.974157,0.974157
4,42,0.010000,2.288964,2.228678,1.741600,2.715757,1,0.974157,0.974157
4,49,0.010000,1.460748,1.315526,0.828448,1.802605,1,0.974157,0.974157
4,51,0.010000,1.669038,1.706575,1.219496,2.193654,1,0.974157,0.974157
4,59,0.010000,2.494057,2.404302,1.917223,2.891380,1,0.974157,0.974157
5,2,0.500000,0.792392,0.691527,0.575377,0.807677,1,0.232301,0.232301
5,4,0.500000,2.455439,2.570626,2.454476,2.686776,1,0.232301,0.232301
5,18,0.500000,0.932474,1.413560,1.297409,1.529710,0,0.232301,1.692043
5,27,0.500000,2.035870,2.058870,1.942719,2.175020,1,0.232301,0.232301
5,29,0.500000,1.711132,1.816517,1.700367,1.932667,1,0.232301,0.232301
5,31,0.500000,1.869935,2.046164,1.930013,2.162314,0,0.232301,0.472612
5,40,0.500000,0.558709,0.807002,0.690851,0.923152,0,0.232301,0.760872
5,45,0.500000,0.641474,0.822412,0.706262,0.938562,0,0.232301,0.491450
5,47,0.500000,0.952792,0.788075,0.671925,0.904225,0,0.232301,0.426570
5,48,0.500000,2.398044,2.297945,2.181795,2.414096,1,0.232301,0.232301
5,53,0.500000,0.798651,0.609221,0.493071,0.725371,0,0.232301,0.525419
5,55,0.500000,0.899821,0.673360,0.557210,0.789511,0,0.232301,0.673540
5,2,0.400000,0.792392,0.691527,0.559600,0.823454,1,0.263854,0.263854
5,4,0.400000,2.455439,2.570626,2.438699,2.702553,1,0.263854,0.263854
5,18,0.400000,0.932474,1.413560,1.281632,1.545487,0,0.263854,2.009648
5,27,0.400000,2.035870,2.058870,1.926943,2.190797,1,0.263854,0.263854
5,29,0.400000,1.711132,1.816517,1.684590,1.948444,1,0.263854,0.263854
5,31,0.400000,1.869935,2.046164,1.914236,2.178091,0,0.263854,0.485359
5,40,0.400000,0.558709,0.807002,0.675075,0.938929,0,0.263854,0.845684
5,45,0.400000,0.641474,0.822412,0.690485,0.954339,0,0.263854,0.508907
5,47,0.400000,0.952792,0.788075,0.656148,0.920002,0,0.263854,0.427807
5,48,0.400000,2.398044,2.297945,2.166018,2.429872,1,0.263854,0.263854
5,53,0.400000,0.798651,0.609221,0.477294,0.741148,0,0.263854,0.551368
5,55,0.400000,0.899821,0.673360,0.541433,0.805287,0,0.263854,0.736519
5,2,0.300000,0.792392,0.691527,0.529197,0.853857,1,0.324660,0.324660
5,4,0.300000,2.455439,2.570626,2.408296,2.732956,1,0.324660,0.324660
5,18,0.300000,0.932474,1.413560,1.251230,1.575889,0,0.324660,2.449700
5,27,0.300000,2.035870,2.058870,1.896540,2.221199,1,0.324660,0.324660
5,29,0.300000,1.711132,1.816517,1.654187,1.978847,1,0.324660,0.324660
5,31,0.300000,1.869935,2.046164,1.883834,2.208493,0,0.324660,0.417315
5,40,0.300000,0.558709,0.807002,0.644672,0.969331,0,0.324660,0.897748
5,45,0.300000,0.641474,0.822412,0.660082,0.984742,0,0.324660,0.448712
5,47,0.300000,0.952792,0.788075,0.625745,0.950405,0,0.324660,0.340578
5,48,0.300000,2.398044,2.297945,2.135615,2.460275,1,0.324660,0.324660
5,53,0.300000,0.798651,0.609221,0.446891,0.771551,0,0.324660,0.505327
5,55,0.300000,0.899821,0.673360,0.511031,0.835690,0,0.324660,0.752195
5,2,0.200000,0.792392,0.691527,0.454466,0.928588,1,0.474123,0.474123
5,4,0.200000,2.455439,2.570626,2.333564,2.807687,1,0.474123,0.474123
5,18,0.200000,0.932474,1.413560,1.176498,1.650621,0,0.474123,2.914367
5,27,0.200000,2.035870,2.058870,1.821808,2.295931,1,0.474123,0.474123
5,29,0.200000,1.711132,1.816517,1.579455,2.053578,1,0.474123,0.474123
5,31,0.200000,1.869935,2.046164,1.809102,2.283225,1,0.474123,0.474123
5,40,0.200000,0.558709,0.807002,0.569940,1.044063,0,0.474123,0.586440
5,45,0.200000,0.641474,0.822412,0.585350,1.059473,1,0.474123,0.474123
5,47,0.200000,0.952792,0.788075,0.551013,1.025136,1,0.474123,0.474123
5,48,0.200000,2.398044,2.297945,2.060884,2.535007,1,0.474123,0.474123
5,53,0.200000,0.798651,0.609221,0.372159,0.846282,1,0.474123,0.474123
5,55,0.200000,0.899821,0.673360,0.436299,0.910422,1,0.474123,0.474123
5,2,0.150000,0.792392,0.691527,0.371568,1.011486,1,0.639917,0.639917
5,4,0.150000,2.455439,2.570626,2.250667,2.890584,1,0.639917,0.639917
5,18,0.150000,0.932474,1.413560,1.093601,1.733518,0,0.639917,2.788279
5,27,0.150000,2.035870,2.058870,1.738911,2.378828,1,0.639917,0.639917
5,29,0.150000,1.711132,1.816517,1.496558,2.136476,1,0.639917,0.639917
5,31,0.150000,1.869935,2.046164,1.726205,2.366122,1,0.639917,0.639917
5,40,0.150000,0.558709,0.807002,0.487043,1.126960,1,0.639917,0.639917
5,45,0.150000,0.641474,0.822412,0.502453,1.142370,1,0.639917,0.639917
5,47,0.150000,0.952792,0.788075,0.468116,1.108033,1,0.639917,0.639917
5,48,0.150000,2.398044,2.297945,1.977987,2.617904,1,0.639917,0.639917
5,53,0.150000,0.798651,0.609221,0.289262,0.929179,1,0.639917,0.639917
5,55,0.150000,0.899821,0.673360,0.353402,0.993319,1,0.639917,0.639917
5,2,0.100000,0.792392,0.691527,0.286689,1.096365,1,0.809676,0.809676
5,4,0.100000,2.455439,2.570626,2.165788,2.975464,1,0.809676,0.809676
5,18,0.100000,0.932474,1.413560,1.008722,1.818398,0,0.809676,2.334631
5,27,0.100000,2.035870,2.058870,1.654032,2.463708,1,0.809676,0.809676
5,29,0.100000,1.711132,1.816517,1.411679,2.221355,1,0.809676,0.809676
5,31,0.100000,1.869935,2.046164,1.641326,2.451002,1,0.809676,0.809676
5,40,0.100000,0.558709,0.807002,0.402164,1.211840,1,0.809676,0.809676
5,45,0.100000,0.641474,0.822412,0.417574,1.227250,1,0.809676,0.809676
5,47,0.100000,0.952792,0.788075,0.383237,1.192913,1,0.809676,0.809676
5,48,0.100000,2.398044,2.297945,1.893107,2.702783,1,0.809676,0.809676
5,53,0.100000,0.798651,0.609221,0.204383,1.014059,1,0.809676,0.809676
5,55,0.100000,0.899821,0.673360,0.268522,1.078198,1,0.809676,0.809676
5,2,0.050000,0.792392,0.691527,0.240772,1.142282,1,0.901511,0.901511
5,4,0.050000,2.455439,2.570626,2.119870,3.021381,1,0.901511,0.901511
5,18,0.050000,0.932474,1.413560,0.962804,1.864315,0,0.901511,2.114730
5,27,0.050000,2.035870,2.058870,1.608114,2.509625,1,0.901511,0.901511
5,29,0.050000,1.711132,1.816517,1.365762,2.267272,1,0.901511,0.901511
5,31,0.050000,1.869935,2.046164,1.595408,2.496919,1,0.901511,0.901511
5,40,0.050000,0.558709,0.807002,0.356246,1.257757,1,0.901511,0.901511
5,45,0.050000,0.641474,0.822412,0.371656,1.273167,1,0.901511,0.901511
5,47,0.050000,0.952792,0.788075,0.337320,1.238830,1,0.901511,0.901511
5,48,0.050000,2.398044,2.297945,1.847190,2.748701,1,0.901511,0.901511
5,53,0.050000,0.798651,0.609221,0.158465,1.059976,1,0.901511,0.901511
5,55,0.050000,0.899821,0.673360,0.222605,1.124116,1,0.901511,0.901511
5,2,0.010000,0.792392,0.691527,0.135593,1.247461,1,1.111868,1.111868
5,4,0.010000,2.455439,2.570626,2.014692,3.126560,1,1.111868,1.111868
5,18,0.010000,0.932474,1.413560,0.857625,1.969494,1,1.111868,1.111868
5,27,0.010000,2.035870,2.058870,1.502935,2.614804,1,1.111868,1.111868
5,29,0.010000,1.711132,1.816517,1.260583,2.372451,1,1.111868,1.111868
5,31,0.010000,1.869935,2.046164,1.490229,2.602098,1,1.111868,1.111868
5,40,0.010000,0.558709,0.807002,0.251067,1.362936,1,1.111868,1.111868
5,45,0.010000,0.641474,0.822412,0.266478,1.378346,1,1.111868,1.111868
5,47,0.010000,0.952792,0.788075,0.232141,1.344009,1,1.111868,1.111868
5,48,0.010000,2.398044,2.297945,1.742011,2.853880,1,1.111868,1.111868
5,53,0.010000,0.798651,0.609221,0.053287,1.165155,1,1.111868,1.111868
5,55,0.010000,0.899821,0.673360,0.117426,1.229295,1,1.111868,1.111868
6,0,0.500000,2.061113,2.085189,1.959731,2.210648,1,0.250916,0.250916
6,8,0.500000,2.261120,2.356074,2.230616,2.481532,1,0.250916,0.250916
6,10,0.500000,1.814447,1.966838,1.841380,2.092296,0,0.250916,0.358647
6,11,0.500000,0.895423,0.804466,0.679008,0.929925,1,0.250916,0.250916
6,19,0.500000,2.018617,2.003515,1.878057,2.128973,1,0.250916,0.250916
6,21,0.500000,0.727541,0.828992,0.703534,0.954451,1,0.250916,0.250916
6,26,0.500000,2.195346,1.970251,1.844793,2.095709,0,0.250916,0.649464
6,37,0.500000,2.177536,2.176439,2.050981,2.301897,1,0.250916,0.250916
6,44,0.500000,1.184691,1.152811,1.027353,1.278269,1,0.250916,0.250916
6,50,0.500000,1.212188,1.314351,1.188892,1.439809,1,0.250916,0.250916
6,56,0.500000,1.193125,1.168597,1.043138,1.294055,1,0.250916,0.250916
6,59,0.500000,2.494057,2.447227,2.321769,2.572685,1,0.250916,0.250916
6,0,0.400000,2.061113,2.085189,1.936231,2.234148,1,0.297917,0.297917
6,8,0.400000,2.261120,2.356074,2.207115,2.505032,1,0.297917,0.297917
6,10,0.400000,1.814447,1.966838,1.817880,2.115797,0,0.297917,0.315079
6,11,0.400000,0.895423,0.804466,0.655508,0.953425,1,0.297917,0.297917
6,19,0.400000,2.018617,2.003515,1.854557,2.152473,1,0.297917,0.297917
6,21,0.400000,0.727541,0.828992,0.680034,0.977951,1,0.297917,0.297917
6,26,0.400000,2.195346,1.970251,1.821292,2.119209,0,0.297917,0.678601
6,37,0.400000,2.177536,2.176439,2.027481,2.325398,1,0.297917,0.297917
6,44,0.400000,1.184691,1.152811,1.003853,1.301770,1,0.297917,0.297917
6,50,0.400000,1.212188,1.314351,1.165392,1.463309,1,0.297917,0.297917
6,56,0.400000,1.193125,1.168597,1.019638,1.317555,1,0.297917,0.297917
6,59,0.400000,2.494057,2.447227,2.298269,2.596185,1,0.297917,0.297917
6,0,0.300000,2.061113,2.085189,1.871409,2.298970,1,0.427560,0.427560
6,8,0.300000,2.261120,2.356074,2.142294,2.569854,1,0.427560,0.427560
6,10,0.300000,1.814447,1.966838,1.753058,2.180618,1,0.427560,0.427560
6,11,0.300000,0.895423,0.804466,0.590686,1.018247,1,0.427560,0.427560
6,19,0.300000,2.018617,2.003515,1.789735,2.217295,1,0.427560,0.427560
6,21,0.300000,0.727541,0.828992,0.615212,1.042773,1,0.427560,0.427560
6,26,0.300000,2.195346,1.970251,1.756471,2.184031,0,0.427560,0.502994
6,37,0.300000,2.177536,2.176439,1.962659,2.390219,1,0.427560,0.427560
6,44,0.300000,1.184691,1.152811,0.939031,1.366591,1,0.427560,0.427560
6,50,0.300000,1.212188,1.314351,1.100570,1.528131,1,0.427560,0.427560
6,56,0.300000,1.193125,1.168597,0.954816,1.382377,1,0.427560,0.427560
6,59,0.300000,2.494057,2.447227,2.233447,2.661007,1,0.427560,0.427560
6,0,0.200000,2.061113,2.085189,1.738273,2.432106,1,0.693832,0.693832
6,8,0.200000,2.261120,2.356074,2.009158,2.702990,1,0.693832,0.693832
6,10,0.200000,1.814447,1.966838,1.619922,2.313754,1,0.693832,0.693832
6,11,0.200000,0.895423,0.804466,0.457550,1.151383,1,0.693832,0.693832
6,19,0.200000,2.018617,2.003515,1.656599,2.350431,1,0.693832,0.693832
6,21,0.200000,0.727541,0.828992,0.482076,1.175909,1,0.693832,0.693832
6,26,0.200000,2.195346,1.970251,1.623335,2.317167,1,0.693832,0.693832
6,37,0.200000,2.177536,2.176439,1.829523,2.523355,1,0.693832,0.693832
6,44,0.200000,1.184691,1.152811,0.805895,1.499727,1,0.693832,0.693832
6,50,0.200000,1.212188,1.314351,0.967434,1.661267,1,0.693832,0.693832
6,56,0.200000,1.193125,1.168597,0.821680,1.515513,1,0.693832,0.693832
6,59,0.200000,2.494057,2.447227,2.100311,2.794143,1,0.693832,0.693832
6,0,0.150000,2.061113,2.085189,1.724832,2.445547,1,0.720715,0.720715
6,8,0.150000,2.261120,2.356074,1.995716,2.716431,1,0.720715,0.720715
6,10,0.150000,1.814447,1.966838,1.606481,2.327196,1,0.720715,0.720715
6,11,0.150000,0.895423,0.804466,0.444109,1.164824,1,0.720715,0.720715
6,19,0.150000,2.018617,2.003515,1.643157,2.363873,1,0.720715,0.720715
6,21,0.150000,0.727541,0.828992,0.468635,1.189350,1,0.720715,0.720715
6,26,0.150000,2.195346,1.970251,1.609893,2.330608,1,0.720715,0.720715
6,37,0.150000,2.177536,2.176439,1.816082,2.536797,1,0.720715,0.720715
6,44,0.150000,1.184691,1.152811,0.792454,1.513169,1,0.720715,0.720715
6,50,0.150000,1.212188,1.314351,0.953993,1.674708,1,0.720715,0.720715
6,56,0.150000,1.193125,1.168597,0.808239,1.528954,1,0.720715,0.720715
